tiempo,energia_activa,temp_celsius,hr,pandemia,month,day,weekday,sin_hour,cos_hour
2017-09-06 01:00:00,793.8,21.023833333333332,89.55,0,9,6,2,0.25881904510252074,0.9659258262890683
2017-09-06 02:00:00,793.8,20.987833333333334,90.41666666666667,0,9,6,2,0.49999999999999994,0.8660254037844387
2017-09-06 03:00:00,798.0,21.107166666666668,89.76666666666667,0,9,6,2,0.7071067811865476,0.7071067811865476
2017-09-06 04:00:00,789.6,21.111333333333334,89.61666666666667,0,9,6,2,0.8660254037844386,0.5000000000000001
2017-09-06 05:00:00,789.6,21.003833333333333,89.95,0,9,6,2,0.9659258262890683,0.25881904510252074
2017-09-06 06:00:00,785.4,21.099333333333334,89.96666666666665,0,9,6,2,1.0,6.123233995736766e-17
2017-09-06 07:00:00,1331.4,22.06266666666667,88.13333333333333,0,9,6,2,0.9659258262890683,-0.25881904510252063
2017-09-06 08:00:00,2108.3999999999996,23.834166666666665,82.75,0,9,6,2,0.8660254037844387,-0.4999999999999998
2017-09-06 09:00:00,2532.6,26.143,76.48333333333333,0,9,6,2,0.7071067811865476,-0.7071067811865475
2017-09-06 10:00:00,2889.6,27.206833333333336,72.76666666666667,0,9,6,2,0.49999999999999994,-0.8660254037844387
2017-09-06 11:00:00,3133.2,28.081166666666665,69.78333333333333,0,9,6,2,0.258819045102521,-0.9659258262890682
2017-09-06 12:00:00,3284.4,29.049333333333333,66.8,0,9,6,2,1.2246467991473532e-16,-1.0
2017-09-06 13:00:00,3229.8,29.80183333333333,65.98333333333333,0,9,6,2,-0.2588190451025208,-0.9659258262890683
2017-09-06 14:00:00,3175.2,29.627333333333336,66.58333333333333,0,9,6,2,-0.4999999999999997,-0.8660254037844388
2017-09-06 15:00:00,2977.8,30.357333333333333,64.86666666666666,0,9,6,2,-0.7071067811865471,-0.7071067811865479
2017-09-06 16:00:00,2570.4,30.453166666666664,63.43333333333334,0,9,6,2,-0.8660254037844385,-0.5000000000000004
2017-09-06 17:00:00,1864.8,28.316000000000003,71.01666666666667,0,9,6,2,-0.9659258262890683,-0.25881904510252063
2017-09-06 18:00:00,1461.6,26.90833333333333,74.64999999999999,0,9,6,2,-1.0,-1.8369701987210297e-16
2017-09-06 19:00:00,1239.0,25.8415,78.66666666666667,0,9,6,2,-0.9659258262890684,0.2588190451025203
2017-09-06 20:00:00,1079.4,25.33566666666667,80.11666666666666,0,9,6,2,-0.8660254037844386,0.5000000000000001
2017-09-06 21:00:00,995.4,24.119,80.86666666666666,0,9,6,2,-0.7071067811865477,0.7071067811865474
2017-09-06 22:00:00,949.2,22.920333333333332,83.60000000000001,0,9,6,2,-0.5000000000000004,0.8660254037844384
2017-09-06 23:00:00,907.2,22.473,84.66666666666667,0,9,6,2,-0.25881904510252157,0.9659258262890681
2017-09-07 00:00:00,877.8,22.0385,85.78333333333335,0,9,7,3,0.0,1.0
2017-09-07 01:00:00,848.4,21.759666666666664,86.88333333333333,0,9,7,3,0.25881904510252074,0.9659258262890683
2017-09-07 02:00:00,848.4,21.521,87.8,0,9,7,3,0.49999999999999994,0.8660254037844387
2017-09-07 03:00:00,844.2,21.334,88.0,0,9,7,3,0.7071067811865476,0.7071067811865476
2017-09-07 04:00:00,835.8,21.310166666666667,87.78333333333335,0,9,7,3,0.8660254037844386,0.5000000000000001
2017-09-07 05:00:00,827.4000000000001,21.564666666666668,86.38333333333333,0,9,7,3,0.9659258262890683,0.25881904510252074
2017-09-07 06:00:00,831.6,21.8075,85.66666666666667,0,9,7,3,1.0,6.123233995736766e-17
2017-09-07 07:00:00,1323.0,22.733333333333334,85.14999999999999,0,9,7,3,0.9659258262890683,-0.25881904510252063
2017-09-07 08:00:00,2276.4,24.448666666666668,80.2,0,9,7,3,0.8660254037844387,-0.4999999999999998
2017-09-07 09:00:00,2751.0,25.348,77.58333333333333,0,9,7,3,0.7071067811865476,-0.7071067811865475
2017-09-07 10:00:00,2986.2,27.046833333333336,73.63333333333334,0,9,7,3,0.49999999999999994,-0.8660254037844387
2017-09-07 11:00:00,3166.8,28.486166666666666,68.16666666666667,0,9,7,3,0.258819045102521,-0.9659258262890682
2017-09-07 12:00:00,3343.2,29.198666666666668,66.35000000000001,0,9,7,3,1.2246467991473532e-16,-1.0
2017-09-07 13:00:00,3355.8,29.39816666666667,67.58333333333333,0,9,7,3,-0.2588190451025208,-0.9659258262890683
2017-09-07 14:00:00,3406.2,29.564666666666668,68.38333333333334,0,9,7,3,-0.4999999999999997,-0.8660254037844388
2017-09-07 15:00:00,3292.8,29.733,68.64999999999999,0,9,7,3,-0.7071067811865471,-0.7071067811865479
2017-09-07 16:00:00,2721.6,28.883333333333336,67.58333333333333,0,9,7,3,-0.8660254037844385,-0.5000000000000004
2017-09-07 17:00:00,1978.1999999999998,27.433833333333336,69.81666666666666,0,9,7,3,-0.9659258262890683,-0.25881904510252063
2017-09-07 18:00:00,1482.6,25.85766666666667,76.25,0,9,7,3,-1.0,-1.8369701987210297e-16
2017-09-07 19:00:00,1306.2,25.258666666666667,78.36666666666667,0,9,7,3,-0.9659258262890684,0.2588190451025203
2017-09-07 20:00:00,1113.0,24.178833333333333,78.86666666666666,0,9,7,3,-0.8660254037844386,0.5000000000000001
2017-09-07 21:00:00,1033.2,22.944666666666667,81.36666666666667,0,9,7,3,-0.7071067811865477,0.7071067811865474
2017-09-07 22:00:00,936.6,22.2615,84.28333333333333,0,9,7,3,-0.5000000000000004,0.8660254037844384
2017-09-07 23:00:00,882.0,21.8035,86.03333333333335,0,9,7,3,-0.25881904510252157,0.9659258262890681
2017-09-08 00:00:00,873.6,21.664166666666663,86.55,0,9,8,4,0.0,1.0
2017-09-08 01:00:00,856.8,21.67216666666667,86.78333333333335,0,9,8,4,0.25881904510252074,0.9659258262890683
2017-09-08 02:00:00,856.8,21.835333333333335,87.10000000000001,0,9,8,4,0.49999999999999994,0.8660254037844387
2017-09-08 03:00:00,844.2,21.891333333333332,87.83333333333333,0,9,8,4,0.7071067811865476,0.7071067811865476
2017-09-08 04:00:00,848.4,21.759833333333333,88.71666666666665,0,9,8,4,0.8660254037844386,0.5000000000000001
2017-09-08 05:00:00,848.4,21.867,89.25,0,9,8,4,0.9659258262890683,0.25881904510252074
2017-09-08 06:00:00,840.0,22.289666666666665,88.33333333333333,0,9,8,4,1.0,6.123233995736766e-17
2017-09-08 07:00:00,1352.4,22.485,87.7,0,9,8,4,0.9659258262890683,-0.25881904510252063
2017-09-08 08:00:00,2175.6,22.968500000000002,86.18333333333334,0,9,8,4,0.8660254037844387,-0.4999999999999998
2017-09-08 09:00:00,2541.0,25.00066666666667,81.10000000000001,0,9,8,4,0.7071067811865476,-0.7071067811865475
2017-09-08 10:00:00,2725.8,25.99983333333333,76.83333333333333,0,9,8,4,0.49999999999999994,-0.8660254037844387
2017-09-08 11:00:00,2742.6,25.784666666666666,76.64999999999999,0,9,8,4,0.258819045102521,-0.9659258262890682
2017-09-08 12:00:00,2713.2,26.810000000000002,74.14999999999999,0,9,8,4,1.2246467991473532e-16,-1.0
2017-09-08 13:00:00,2671.2,27.218500000000002,72.7,0,9,8,4,-0.2588190451025208,-0.9659258262890683
2017-09-08 14:00:00,2641.8,27.611666666666665,71.01666666666667,0,9,8,4,-0.4999999999999997,-0.8660254037844388
2017-09-08 15:00:00,2625.0,27.357833333333332,70.95,0,9,8,4,-0.7071067811865471,-0.7071067811865479
2017-09-08 16:00:00,2259.6,26.936333333333334,72.05,0,9,8,4,-0.8660254037844385,-0.5000000000000004
2017-09-08 17:00:00,1701.0,26.565166666666666,73.10000000000001,0,9,8,4,-0.9659258262890683,-0.25881904510252063
2017-09-08 18:00:00,1276.8,26.129666666666665,74.14999999999999,0,9,8,4,-1.0,-1.8369701987210297e-16
2017-09-08 19:00:00,1079.4,25.34783333333333,78.31666666666666,0,9,8,4,-0.9659258262890684,0.2588190451025203
2017-09-08 20:00:00,1008.0,24.046166666666664,81.28333333333333,0,9,8,4,-0.8660254037844386,0.5000000000000001
2017-09-08 21:00:00,919.8,22.620833333333334,85.41666666666667,0,9,8,4,-0.7071067811865477,0.7071067811865474
2017-09-08 22:00:00,840.0,21.974999999999998,87.98333333333333,0,9,8,4,-0.5000000000000004,0.8660254037844384
2017-09-08 23:00:00,793.8,21.445333333333334,90.18333333333334,0,9,8,4,-0.25881904510252157,0.9659258262890681
2017-09-09 00:00:00,781.2,21.166833333333333,91.23333333333333,0,9,9,5,0.0,1.0
2017-09-09 01:00:00,756.0,20.964333333333332,91.89999999999999,0,9,9,5,0.25881904510252074,0.9659258262890683
2017-09-09 02:00:00,764.4,20.841166666666666,91.98333333333333,0,9,9,5,0.49999999999999994,0.8660254037844387
2017-09-09 03:00:00,760.2,21.158833333333334,92.05,0,9,9,5,0.7071067811865476,0.7071067811865476
2017-09-09 04:00:00,764.4,21.632166666666667,90.53333333333335,0,9,9,5,0.8660254037844386,0.5000000000000001
2017-09-09 05:00:00,764.4,21.612333333333336,90.25,0,9,9,5,0.9659258262890683,0.25881904510252074
2017-09-09 06:00:00,743.4,21.827333333333332,89.68333333333334,0,9,9,5,1.0,6.123233995736766e-17
2017-09-09 07:00:00,806.4,22.505166666666668,88.61666666666667,0,9,9,5,0.9659258262890683,-0.25881904510252063
2017-09-09 08:00:00,1087.8,23.179999999999996,86.8,0,9,9,5,0.8660254037844387,-0.4999999999999998
2017-09-09 09:00:00,1264.1999999999998,24.456666666666667,84.2,0,9,9,5,0.7071067811865476,-0.7071067811865475
2017-09-09 10:00:00,1331.4,26.3745,77.66666666666667,0,9,9,5,0.49999999999999994,-0.8660254037844387
2017-09-09 11:00:00,1348.2,26.948833333333337,74.56666666666666,0,9,9,5,0.258819045102521,-0.9659258262890682
2017-09-09 12:00:00,1260.0,27.3415,72.75,0,9,9,5,1.2246467991473532e-16,-1.0
2017-09-09 13:00:00,1134.0,27.706666666666667,71.13333333333334,0,9,9,5,-0.2588190451025208,-0.9659258262890683
2017-09-09 14:00:00,1083.6,27.3045,72.05,0,9,9,5,-0.4999999999999997,-0.8660254037844388
2017-09-09 15:00:00,987.0,26.654666666666667,76.53333333333333,0,9,9,5,-0.7071067811865471,-0.7071067811865479
2017-09-09 16:00:00,869.4,26.569166666666664,77.73333333333333,0,9,9,5,-0.8660254037844385,-0.5000000000000004
2017-09-09 17:00:00,793.8,25.586333333333332,79.36666666666666,0,9,9,5,-0.9659258262890683,-0.25881904510252063
2017-09-09 18:00:00,814.8,24.49266666666667,81.63333333333334,0,9,9,5,-1.0,-1.8369701987210297e-16
2017-09-09 19:00:00,827.4000000000001,23.540666666666667,84.23333333333333,0,9,9,5,-0.9659258262890684,0.2588190451025203
2017-09-09 20:00:00,810.6,22.964,85.8,0,9,9,5,-0.8660254037844386,0.5000000000000001
2017-09-09 21:00:00,806.4,22.581,87.10000000000001,0,9,9,5,-0.7071067811865477,0.7071067811865474
2017-09-09 22:00:00,793.8,22.22583333333333,88.56666666666666,0,9,9,5,-0.5000000000000004,0.8660254037844384
2017-09-09 23:00:00,777.0,22.086333333333332,89.11666666666667,0,9,9,5,-0.25881904510252157,0.9659258262890681
2017-09-10 00:00:00,772.8,21.931,89.56666666666666,0,9,10,6,0.0,1.0
2017-09-10 01:00:00,751.8,21.903000000000002,89.39999999999999,0,9,10,6,0.25881904510252074,0.9659258262890683
2017-09-10 02:00:00,739.2,22.22583333333333,88.5,0,9,10,6,0.49999999999999994,0.8660254037844387
2017-09-10 03:00:00,743.4000000000001,22.352999999999998,88.28333333333335,0,9,10,6,0.7071067811865476,0.7071067811865476
2017-09-10 04:00:00,739.2,22.361,89.05,0,9,10,6,0.8660254037844386,0.5000000000000001
2017-09-10 05:00:00,735.0,22.209999999999997,89.5,0,9,10,6,0.9659258262890683,0.25881904510252074
2017-09-10 06:00:00,718.2,22.3055,89.75,0,9,10,6,1.0,6.123233995736766e-17
2017-09-10 07:00:00,684.6,22.9725,88.3,0,9,10,6,0.9659258262890683,-0.25881904510252063
2017-09-10 08:00:00,714.0,23.8135,85.26666666666667,0,9,10,6,0.8660254037844387,-0.4999999999999998
2017-09-10 09:00:00,743.4000000000001,26.3355,79.03333333333333,0,9,10,6,0.7071067811865476,-0.7071067811865475
2017-09-10 10:00:00,764.4,26.732166666666668,76.39999999999999,0,9,10,6,0.49999999999999994,-0.8660254037844387
2017-09-10 11:00:00,781.2,26.56116666666667,75.88333333333334,0,9,10,6,0.258819045102521,-0.9659258262890682
2017-09-10 12:00:00,751.8,26.671000000000003,75.58333333333333,0,9,10,6,1.2246467991473532e-16,-1.0
2017-09-10 13:00:00,743.4000000000001,26.666833333333333,75.38333333333334,0,9,10,6,-0.2588190451025208,-0.9659258262890683
2017-09-10 14:00:00,739.2,27.296000000000003,74.73333333333333,0,9,10,6,-0.4999999999999997,-0.8660254037844388
2017-09-10 15:00:00,735.0,27.965333333333334,73.08333333333333,0,9,10,6,-0.7071067811865471,-0.7071067811865479
2017-09-10 16:00:00,705.6,27.21066666666667,74.58333333333333,0,9,10,6,-0.8660254037844385,-0.5000000000000004
2017-09-10 17:00:00,701.4,26.251833333333334,78.98333333333333,0,9,10,6,-0.9659258262890683,-0.25881904510252063
2017-09-10 18:00:00,751.8,25.671333333333333,81.21666666666667,0,9,10,6,-1.0,-1.8369701987210297e-16
2017-09-10 19:00:00,785.4,24.536666666666665,85.58333333333333,0,9,10,6,-0.9659258262890684,0.2588190451025203
2017-09-10 20:00:00,785.4,23.8815,85.11666666666666,0,9,10,6,-0.8660254037844386,0.5000000000000001
2017-09-10 21:00:00,777.0,23.112166666666667,86.36666666666667,0,9,10,6,-0.7071067811865477,0.7071067811865474
2017-09-10 22:00:00,768.5999999999999,22.58083333333333,88.06666666666666,0,9,10,6,-0.5000000000000004,0.8660254037844384
2017-09-10 23:00:00,760.2,21.998500000000003,89.88333333333333,0,9,10,6,-0.25881904510252157,0.9659258262890681
2017-09-11 00:00:00,743.4000000000001,21.94683333333333,91.0,0,9,11,0,0.0,1.0
2017-09-11 01:00:00,730.8,21.950833333333332,90.95,0,9,11,0,0.25881904510252074,0.9659258262890683
2017-09-11 02:00:00,735.0,21.962833333333332,90.95,0,9,11,0,0.49999999999999994,0.8660254037844387
2017-09-11 03:00:00,730.8,21.918833333333335,90.98333333333333,0,9,11,0,0.7071067811865476,0.7071067811865476
2017-09-11 04:00:00,730.8,21.986833333333333,90.61666666666666,0,9,11,0,0.8660254037844386,0.5000000000000001
2017-09-11 05:00:00,726.6,22.002666666666666,90.61666666666667,0,9,11,0,0.9659258262890683,0.25881904510252074
2017-09-11 06:00:00,735.0,21.934833333333334,90.33333333333333,0,9,11,0,1.0,6.123233995736766e-17
2017-09-11 07:00:00,1314.6,22.549166666666665,88.63333333333333,0,9,11,0,0.9659258262890683,-0.25881904510252063
2017-09-11 08:00:00,2364.6,23.204166666666666,87.33333333333333,0,9,11,0,0.8660254037844387,-0.4999999999999998
2017-09-11 09:00:00,2730.0,24.319333333333333,83.60000000000001,0,9,11,0,0.7071067811865476,-0.7071067811865475
2017-09-11 10:00:00,2923.2,25.5095,79.48333333333333,0,9,11,0,0.49999999999999994,-0.8660254037844387
2017-09-11 11:00:00,3078.6,25.541666666666668,78.23333333333333,0,9,11,0,0.258819045102521,-0.9659258262890682
2017-09-11 12:00:00,3078.6,26.46783333333333,75.8,0,9,11,0,1.2246467991473532e-16,-1.0
2017-09-11 13:00:00,2940.0,26.998166666666666,73.14999999999999,0,9,11,0,-0.2588190451025208,-0.9659258262890683
2017-09-11 14:00:00,2868.6,26.78516666666667,73.68333333333334,0,9,11,0,-0.4999999999999997,-0.8660254037844388
2017-09-11 15:00:00,2780.4,26.646666666666665,73.45,0,9,11,0,-0.7071067811865471,-0.7071067811865479
2017-09-11 16:00:00,2196.6,25.517666666666667,76.33333333333333,0,9,11,0,-0.8660254037844385,-0.5000000000000004
2017-09-11 17:00:00,1575.0,24.774666666666665,78.2,0,9,11,0,-0.9659258262890683,-0.25881904510252063
