tiempo,energia_activa,temp_celsius,hr,lluvia_mm,dir_viento,vel_viento,vel_rafagas
2019-03-06 12:00:00,3322.2,31.0605,71.53333333333333,0.0,181.1,0.7600000000000001,2.9783333333333335
2019-03-06 13:00:00,3276.0,31.834833333333336,68.16666666666667,0.0,213.88333333333333,0.5033333333333333,2.1816666666666666
2019-03-06 14:00:00,3229.8,31.904166666666665,67.93333333333334,0.0,167.54999999999998,0.6283333333333333,2.9783333333333335
2019-03-06 15:00:00,3070.2,30.301833333333335,74.14999999999999,0.0,209.41666666666666,0.6716666666666667,2.938333333333333
2019-03-06 16:00:00,2549.4,30.129666666666665,75.75,0.0,188.13333333333333,0.755,2.9783333333333335
2019-03-06 17:00:00,1738.8,30.184833333333334,74.11666666666666,0.0,190.70000000000002,1.1333333333333333,3.483333333333333
2019-03-06 18:00:00,1440.6,27.826166666666666,84.86666666666666,0.2333333333333333,185.0666666666667,1.2183333333333335,3.861666666666667
2019-03-06 19:00:00,1243.2,27.616833333333332,84.48333333333333,0.06666666666666667,199.58333333333334,0.9666666666666667,3.735
2019-03-06 20:00:00,1113.0,27.18133333333333,88.76666666666667,0.03333333333333333,186.25,0.7983333333333333,2.98
2019-03-06 21:00:00,1020.5999999999999,26.989166666666666,88.46666666666665,0.0,189.53333333333333,0.545,2.981666666666667
2019-03-06 22:00:00,953.4,26.42233333333333,88.75,0.0,169.63333333333333,0.45999999999999996,2.768333333333333
2019-03-06 23:00:00,940.8,26.284166666666668,89.39999999999999,0.0,203.58333333333334,0.5883333333333334,3.106666666666667
2019-03-07 00:00:00,911.4,26.337,89.53333333333335,0.0,156.06666666666666,0.715,3.0233333333333334
2019-03-07 01:00:00,890.4,26.162000000000003,89.46666666666665,0.0,176.88333333333333,0.6733333333333333,2.7283333333333335
2019-03-07 02:00:00,890.4,24.239500000000003,93.41666666666667,0.13333333333333333,188.35,1.8866666666666667,5.748333333333334
2019-03-07 03:00:00,886.2,24.564833333333336,94.38333333333333,0.03333333333333333,201.70000000000002,1.26,4.281666666666667
2019-03-07 04:00:00,882.0,24.122333333333334,95.75,0.06666666666666667,198.21666666666667,1.2183333333333335,4.448333333333333
2019-03-07 05:00:00,873.6,24.335333333333335,96.58333333333333,0.0,189.75,1.1333333333333333,4.111666666666667
2019-03-07 06:00:00,886.2,24.3875,96.25,0.0,180.4,1.4683333333333335,4.071666666666666
2019-03-07 07:00:00,1331.4,25.05666666666667,95.28333333333335,0.0,184.15,0.7966666666666667,2.8966666666666665
2019-03-07 08:00:00,2352.0,26.199,92.83333333333333,0.0,189.29999999999998,0.33499999999999996,1.9316666666666666
2019-03-07 09:00:00,2877.0,27.748833333333334,87.66666666666667,0.0,257.59999999999997,0.16666666666666666,1.5116666666666667
2019-03-07 10:00:00,3049.2,27.6045,84.41666666666667,0.0,118.85000000000001,0.8816666666666667,3.315
2019-03-07 11:00:00,3070.2,26.9285,88.56666666666666,0.0,75.58333333333333,1.8483333333333334,4.91
2019-03-07 12:00:00,2814.0,27.182,86.35000000000001,0.0,239.36666666666667,1.7633333333333334,4.615
2019-03-07 13:00:00,2633.4,26.997833333333332,88.10000000000001,0.0,315.43333333333334,1.3016666666666665,3.525
2019-03-07 14:00:00,2683.8,28.395833333333332,83.58333333333333,0.0,121.21666666666665,1.26,3.986666666666667
2019-03-07 15:00:00,2822.3999999999996,28.208166666666667,80.43333333333334,0.0,89.16666666666667,1.7599999999999998,4.406666666666667
2019-03-07 16:00:00,2398.2,28.61,80.66666666666667,0.0,93.58333333333333,0.9666666666666667,2.8983333333333334
2019-03-07 17:00:00,1743.0,29.135666666666665,77.95,0.0,127.3,0.755,2.77
