tiempo,energia_activa,TempCelcius,HR,pandemia,month,day,weekday,sin_hour,cos_hour
2017-07-03 21:00:00,987.0,25.073,84.18333333333332,0,7,3,0,-0.7071067811865477,0.7071067811865474
2017-07-03 22:00:00,894.5999999999999,23.84566666666667,86.85000000000001,0,7,3,0,-0.5000000000000004,0.8660254037844384
2017-07-03 23:00:00,869.4000000000001,22.8045,90.51666666666668,0,7,3,0,-0.25881904510252157,0.9659258262890681
2017-07-04 00:00:00,852.6,22.660833333333333,91.71666666666664,0,7,4,1,0.0,1.0
2017-07-04 01:00:00,827.4000000000001,22.525,91.73333333333332,0,7,4,1,0.25881904510252074,0.9659258262890683
2017-07-04 02:00:00,806.4,22.3935,91.76666666666664,0,7,4,1,0.49999999999999994,0.8660254037844387
2017-07-04 03:00:00,798.0,22.09033333333333,92.8,0,7,4,1,0.7071067811865476,0.7071067811865476
2017-07-04 04:00:00,802.2,21.883166666666668,92.98333333333332,0,7,4,1,0.8660254037844386,0.5000000000000001
2017-07-04 05:00:00,789.6,21.69183333333333,93.16666666666669,0,7,4,1,0.9659258262890683,0.25881904510252074
2017-07-04 06:00:00,810.6000000000001,21.505,93.06666666666666,0,7,4,1,1.0,6.123233995736766e-17
2017-07-04 07:00:00,1709.4,21.85933333333333,92.4,0,7,4,1,0.9659258262890683,-0.25881904510252063
2017-07-04 08:00:00,2805.6,22.30966666666667,90.83333333333331,0,7,4,1,0.8660254037844387,-0.4999999999999998
2017-07-04 09:00:00,3162.6,23.48133333333333,87.64999999999999,0,7,4,1,0.7071067811865476,-0.7071067811865475
2017-07-04 10:00:00,3460.8,25.351666666666663,82.16666666666667,0,7,4,1,0.49999999999999994,-0.8660254037844387
2017-07-04 11:00:00,3250.8,25.101166666666668,81.71666666666665,0,7,4,1,0.258819045102521,-0.9659258262890682
2017-07-04 12:00:00,3124.8,24.9965,81.89999999999999,0,7,4,1,1.2246467991473532e-16,-1.0
2017-07-04 13:00:00,2969.4,25.886,80.56666666666666,0,7,4,1,-0.2588190451025208,-0.9659258262890683
2017-07-04 14:00:00,3166.8,27.38233333333333,77.81666666666666,0,7,4,1,-0.4999999999999997,-0.8660254037844388
2017-07-04 15:00:00,3465.0,27.51816666666667,76.26666666666667,0,7,4,1,-0.7071067811865471,-0.7071067811865479
2017-07-04 16:00:00,3028.2,28.36133333333333,74.3,0,7,4,1,-0.8660254037844385,-0.5000000000000004
2017-07-04 17:00:00,2352.0,26.737333333333336,77.83333333333333,0,7,4,1,-0.9659258262890683,-0.25881904510252063
2017-07-04 18:00:00,1780.8,25.31516666666667,82.06666666666666,0,7,4,1,-1.0,-1.8369701987210297e-16
2017-07-04 19:00:00,1314.6,24.6655,85.51666666666667,0,7,4,1,-0.9659258262890684,0.2588190451025203
2017-07-04 20:00:00,1087.8,23.929666666666662,85.63333333333333,0,7,4,1,-0.8660254037844386,0.5000000000000001
2017-07-04 21:00:00,936.6,23.244,86.56666666666666,0,7,4,1,-0.7071067811865477,0.7071067811865474
2017-07-04 22:00:00,865.2,23.4885,85.9833333333333,0,7,4,1,-0.5000000000000004,0.8660254037844384
2017-07-04 23:00:00,827.4,23.2525,85.80000000000001,0,7,4,1,-0.25881904510252157,0.9659258262890681
2017-07-05 00:00:00,798.0,22.293666666666667,89.26666666666667,0,7,5,2,0.0,1.0
2017-07-05 01:00:00,777.0,21.86316666666667,91.33333333333331,0,7,5,2,0.25881904510252074,0.9659258262890683
2017-07-05 02:00:00,772.8,21.309833333333334,93.86666666666667,0,7,5,2,0.49999999999999994,0.8660254037844387
2017-07-05 03:00:00,772.8,21.24233333333333,94.56666666666668,0,7,5,2,0.7071067811865476,0.7071067811865476
2017-07-05 04:00:00,772.8,21.33383333333333,94.4,0,7,5,2,0.8660254037844386,0.5000000000000001
2017-07-05 05:00:00,768.6,21.234333333333336,94.45,0,7,5,2,0.9659258262890683,0.25881904510252074
2017-07-05 06:00:00,802.2,21.41333333333333,94.43333333333332,0,7,5,2,1.0,6.123233995736766e-17
2017-07-05 07:00:00,1663.2,22.441333333333333,92.8,0,7,5,2,0.9659258262890683,-0.25881904510252063
2017-07-05 08:00:00,2633.4,23.148,89.58333333333333,0,7,5,2,0.8660254037844387,-0.4999999999999998
