tiempo,TempCelcius,HR,pandemia,energia_activa
2019-08-05 23:00:00,22.24983333333333,85.16666666666667,0,0.0
2019-08-06 00:00:00,21.64816666666667,87.96666666666665,0,0.0
2019-08-06 01:00:00,21.01183333333333,90.43333333333334,0,0.0
2019-08-06 02:00:00,20.936666666666664,91.1,0,0.0
2019-08-06 03:00:00,21.4255,90.58333333333331,0,0.0
2019-08-06 04:00:00,21.632166666666667,90.21666666666664,0,0.0
2019-08-06 05:00:00,21.687833333333334,89.93333333333332,0,0.0
2019-08-06 06:00:00,21.55666666666667,90.15,0,0.0
2019-08-06 07:00:00,21.54083333333333,91.21666666666668,0,0.0
2019-08-06 08:00:00,22.764666666666667,90.06666666666668,0,0.0
2019-08-06 09:00:00,23.79733333333333,85.41666666666667,0,0.0
2019-08-06 10:00:00,24.492500000000003,82.63333333333333,0,0.0
2019-08-06 11:00:00,25.093666666666667,80.75,0,0.0
2019-08-06 12:00:00,26.349666666666664,76.73333333333333,0,0.0
2019-08-06 13:00:00,27.949,71.85,0,0.0
2019-08-06 14:00:00,27.7345,72.14999999999999,0,0.0
2019-08-06 15:00:00,26.867,76.16666666666667,0,0.0
2019-08-06 16:00:00,26.369666666666664,77.55,0,0.0
2019-08-06 17:00:00,25.963,78.98333333333333,0,0.0
2019-08-06 18:00:00,25.557666666666663,79.45,0,0.0
2019-08-06 19:00:00,25.663,77.91666666666667,0,0.0
2019-08-06 20:00:00,24.895666666666667,81.11666666666666,0,0.0
2019-08-06 21:00:00,23.785166666666665,84.66666666666667,0,0.0
2019-08-06 22:00:00,22.349666666666664,85.13333333333334,0,0.0
2019-08-06 23:00:00,21.290166666666668,87.36666666666666,0,0.0
2019-08-07 00:00:00,20.9245,89.18333333333334,0,0.0
2019-08-07 01:00:00,20.821166666666667,90.35,0,0.0
2019-08-07 02:00:00,20.78933333333333,91.4,0,0.0
2019-08-07 03:00:00,20.7615,91.2,0,0.0
2019-08-07 04:00:00,20.801333333333336,91.31666666666666,0,0.0
2019-08-07 05:00:00,20.765500000000003,91.3,0,0.0
2019-08-07 06:00:00,20.634666666666664,91.66666666666669,0,0.0
2019-08-07 07:00:00,20.82133333333333,91.35,0,0.0
2019-08-07 08:00:00,21.469166666666663,89.86666666666667,0,0.0
2019-08-07 09:00:00,22.341666666666665,87.25,0,0.0
2019-08-07 10:00:00,23.108,84.33333333333333,0,0.0
2019-08-07 11:00:00,24.219166666666663,81.85000000000001,0,0.0
2019-08-07 12:00:00,25.053,78.85000000000001,0,0.0
2019-08-07 13:00:00,25.72833333333333,77.16666666666667,0,0.0
2019-08-07 14:00:00,26.22733333333333,75.65,0,0.0
2019-08-07 15:00:00,26.333,74.56666666666666,0,0.0
2019-08-07 16:00:00,25.8135,75.39999999999999,0,0.0
2019-08-07 17:00:00,24.91133333333333,78.8,0,0.0
2019-08-07 18:00:00,24.536500000000004,79.5,0,0.0
2019-08-07 19:00:00,24.6935,78.18333333333334,0,0.0
2019-08-07 20:00:00,24.645166666666668,78.5,0,0.0
2019-08-07 21:00:00,22.9525,84.83333333333333,0,0.0
2019-08-07 22:00:00,21.779666666666667,86.59999999999998,0,0.0
2019-08-07 23:00:00,21.0835,88.33333333333333,0,0.0
2019-08-08 00:00:00,20.46783333333333,89.58333333333333,0,0.0
2019-08-08 01:00:00,20.102666666666668,91.68333333333334,0,0.0
2019-08-08 02:00:00,19.69816666666667,93.28333333333336,0,0.0
2019-08-08 03:00:00,19.579166666666666,93.9,0,0.0
2019-08-08 04:00:00,19.85683333333333,94.0,0,0.0
2019-08-08 05:00:00,20.186000000000003,93.2,0,0.0
2019-08-08 06:00:00,20.253500000000003,92.63333333333333,0,0.0
2019-08-08 07:00:00,20.72983333333333,92.31666666666666,0,0.0
2019-08-08 08:00:00,21.56866666666667,91.23333333333336,0,0.0
2019-08-08 09:00:00,22.9085,88.55,0,0.0
2019-08-08 10:00:00,23.974166666666665,84.5,0,0.0
2019-08-08 11:00:00,25.931,78.71666666666667,0,0.0
2019-08-08 12:00:00,26.1995,75.73333333333333,0,0.0
2019-08-08 13:00:00,26.29233333333333,75.06666666666666,0,0.0
2019-08-08 14:00:00,26.430666666666667,74.45,0,0.0
2019-08-08 15:00:00,26.31683333333333,74.5,0,0.0
2019-08-08 16:00:00,25.2355,77.55,0,0.0
2019-08-08 17:00:00,23.8375,82.86666666666666,0,0.0
2019-08-08 18:00:00,23.344,83.89999999999999,0,0.0
2019-08-08 19:00:00,23.056,82.78333333333333,0,0.0
2019-08-08 20:00:00,22.552666666666667,83.43333333333334,0,0.0
2019-08-08 21:00:00,21.80366666666667,85.63333333333334,0,0.0
2019-08-08 22:00:00,21.13116666666667,88.3,0,0.0
2019-08-08 23:00:00,20.769500000000004,90.1,0,0.0
2019-08-09 00:00:00,20.630666666666663,90.81666666666668,0,0.0
2019-08-09 01:00:00,20.51533333333333,91.38333333333333,0,0.0
2019-08-09 02:00:00,20.3805,91.6,0,0.0
2019-08-09 03:00:00,20.444000000000003,91.83333333333331,0,0.0
2019-08-09 04:00:00,20.45566666666667,91.43333333333334,0,0.0
2019-08-09 05:00:00,20.352666666666668,91.33333333333331,0,0.0
2019-08-09 06:00:00,20.30916666666667,91.7,0,0.0
2019-08-09 07:00:00,21.238833333333336,91.03333333333336,0,0.0
2019-08-09 08:00:00,22.090333333333334,88.33333333333333,0,0.0
2019-08-09 09:00:00,23.457,84.58333333333333,0,0.0
2019-08-09 10:00:00,25.69716666666667,79.35000000000001,0,0.0
2019-08-09 11:00:00,27.3335,72.23333333333335,0,0.0
2019-08-09 12:00:00,27.793166666666664,69.85000000000001,0,0.0
2019-08-09 13:00:00,28.62683333333333,67.76666666666667,0,0.0
2019-08-09 14:00:00,30.079666666666668,63.35,0,0.0
2019-08-09 15:00:00,30.545666666666666,61.18333333333334,0,0.0
2019-08-09 16:00:00,30.364500000000003,62.7,0,0.0
2019-08-09 17:00:00,29.469666666666665,63.35,0,0.0
2019-08-09 18:00:00,27.251666666666665,70.21666666666665,0,0.0
2019-08-09 19:00:00,25.667500000000004,76.64999999999999,0,0.0
2019-08-09 20:00:00,24.1875,77.01666666666667,0,0.0
2019-08-09 21:00:00,22.3975,81.58333333333333,0,0.0
2019-08-09 22:00:00,21.2505,85.61666666666667,0,0.0
2019-08-09 23:00:00,20.654333333333337,88.16666666666667,0,0.0
2019-08-10 00:00:00,20.20583333333333,90.21666666666668,0,0.0
2019-08-10 01:00:00,19.96783333333333,90.95,0,0.0
2019-08-10 02:00:00,19.97566666666667,91.36666666666667,0,0.0
2019-08-10 03:00:00,20.003500000000003,91.33333333333331,0,0.0
2019-08-10 04:00:00,19.928,91.5,0,0.0
2019-08-10 05:00:00,19.959833333333336,91.48333333333332,0,0.0
